Sale_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,99
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-39
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-96
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-11
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-24
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-58
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,630,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-32
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,648,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-55
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,98
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,2
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,82
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-83
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-20
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,1
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-28
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,720,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-57
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,756,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,23
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,99
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-63
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,2
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-55
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-43
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,63
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-72
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-6
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-94
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,95
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,13
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,67
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,50
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-92
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,25
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-37
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,5
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,828,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,49
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,954,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,95
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-52
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-2
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-27
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-3
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,89
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-54
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,79
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-33
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,99
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1008,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-79
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1260,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,38
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1260,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,63
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1260,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,83
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1260,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,90
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1440,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-79
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1440,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,8
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1551.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,86
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-76
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-14
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,93
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-61
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,22
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,5
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-19
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-13
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-51
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,50
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,20
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,100
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,93
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-58
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,70
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,0
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,1602,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-97
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,2016,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,22
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,2700,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,94
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,2700,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-35
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,2700,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-17
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,2700,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,80
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,2700,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-19
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,3456,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-24
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-14
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,60
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,7
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,39
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-93
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,99
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-20
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,4500,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-4
814,BW05 LAGOON,Carpet,2011,Apr,2011,APR,Material,5220,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,0
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-23
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-85
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-91
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,14
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-83
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-20
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-52
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,310.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,43
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,45
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-19
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-15
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-89
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-1
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,79
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-68
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-20
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,49
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-48
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,83
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-87
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-1
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-54
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-99
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-14
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,13
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,414.4,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-89
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,444,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,18
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,82
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,18
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,77
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,14
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-20
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,62
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,27
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,29
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,8
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-93
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,25
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-68
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,23
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,38
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,79
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-74
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-16
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,473.6,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,93
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-30
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-47
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-57
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-80
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-31
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,41
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-70
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-93
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-32
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-43
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-65
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,96
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,98
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,62
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-70
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-56
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-28
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,518,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,65
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,59
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,23
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,7
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-71
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-74
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,96
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-5
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,24
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-40
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-65
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-33
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-66
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,21
814,BW05 LAGOON,Carpet,2011,Aug,2011,AUG,Material,680.8,Hospitality,Holiday Inn Singapore Atrium,,HOLIDAY INN SINGAPORE ATRIUM,-65
